y_pred_proba,y_test
6.908302830120083e-06,0.0
0.9997424014671765,1.0
0.9999989087212161,1.0
5.34397835839308e-06,0.0
0.999997618841784,1.0
2.451871978738651e-06,0.0
1.850109568028489e-05,0.0
6.363216418388494e-05,0.0
6.770554934043964e-07,0.0
0.9999982063214886,1.0
0.9999992128923896,1.0
8.8484105519741e-08,0.0
6.608315006447863e-06,0.0
0.9999620729982439,1.0
0.9999999798808596,1.0
0.9999999033071136,1.0
0.999999999980584,1.0
0.9999700552016193,1.0
4.4737310524963855e-06,0.0
1.0756243028604402e-06,0.0
0.999968739340228,1.0
0.9999999814520224,1.0
6.770554934043964e-07,0.0
2.1249383790478666e-07,0.0
1.0,1.0
0.9995410980929891,1.0
0.9998417881406878,1.0
0.9999877306504903,1.0
0.0007679641710713782,0.0
8.765079691405871e-07,0.0
1.1092696561506257e-06,0.0
0.9999999999991582,1.0
0.004175583889465379,0.0
0.9999999999999947,1.0
0.99996485410799,1.0
2.339246883813817e-06,0.0
0.9999999235748904,1.0
0.9999999999855702,1.0
0.9999999999995333,1.0
0.9999999998624141,1.0
0.9999989706916786,1.0
0.9999997610502632,1.0
0.0028394512886452173,0.0
0.9999999997027063,1.0
5.404423819079046e-07,0.0
0.9999999977802516,1.0
0.0001491570403273565,0.0
0.9999999999535527,1.0
0.9999999992409321,1.0
0.9999999862831666,1.0
0.9999959187462698,1.0
0.9999999999994666,1.0
4.1658916565412394e-07,0.0
3.352537286930937e-05,0.0
5.99850697703207e-06,0.0
0.0009897213588648333,0.0
7.787719480519041e-05,0.0
0.9999999999871259,1.0
0.9999975267979843,0.0
6.238896867091494e-07,0.0
0.9829821690616204,1.0
0.9999999996685962,1.0
7.575238579658356e-07,0.0
0.8532671063576126,1.0
0.9999970531463959,1.0
0.00043590058618139446,0.0
1.0353868708214651e-06,0.0
0.0013542626891369948,0.0
0.9999999999947273,1.0
0.9641264944105178,1.0
3.317297959895082e-07,0.0
2.02291330515241e-06,0.0
4.453328238977587e-05,0.0
0.9999999933754964,1.0
0.99999999999859,1.0
0.9999217126359334,1.0
0.9999927683320149,1.0
7.618662080446256e-07,0.0
0.9999848464957364,1.0
0.9999968526350336,1.0
2.2488639097007232e-07,0.0
2.2787411334955116e-06,0.0
4.154676119481423e-06,0.0
0.9999198315049156,1.0
0.9999999300131497,1.0
1.626711656972406e-05,0.0
0.9999689099152276,1.0
1.5263715899648917e-07,0.0
0.999997347950782,1.0
3.9033107146877315e-06,0.0
0.004352831501334578,0.0
0.9999996956720169,1.0
1.6545174229475655e-06,0.0
3.094090572542368e-06,0.0
0.9914951393656246,1.0
0.8696832978620841,0.0
0.9999999963205544,1.0
0.9999999958630053,1.0
5.993483366818458e-07,0.0
0.9994648343608845,1.0
0.9999985314231475,1.0
0.9999953758049107,1.0
0.9999999999779745,1.0
2.8212349441070876e-07,0.0
0.9999999761985804,1.0
2.0897946372562445e-05,0.0
1.1816409491155108e-06,0.0
0.003516223816513057,0.0
0.999999892306644,1.0
5.515506719841127e-07,0.0
0.999945698844817,1.0
0.9999981233699448,1.0
0.9999948871777843,1.0
1.8090885719889665e-05,0.0
7.795624008350795e-07,0.0
1.330760303077674e-06,0.0
0.9945388693173091,0.0
1.463675556210461e-06,0.0
0.9998118010311807,1.0
2.2207779995112125e-05,0.0
3.467127449440306e-07,0.0
0.9999999894465188,1.0
0.9999999999024745,1.0
4.1279606345157127e-07,0.0
0.9991007839612235,0.0
9.228264224931812e-07,0.0
2.7170012716873232e-06,0.0
0.9999995935073809,1.0
2.2183585533568327e-06,0.0
7.913526359926025e-06,0.0
1.513196382575419e-07,0.0
0.9998894719310574,1.0
0.9999998278088944,1.0
4.5580284166797006e-08,0.0
4.723491364973809e-07,0.0
0.9999090018592697,1.0
0.9995327119848662,1.0
7.410360219316539e-06,0.0
0.9991770868891445,1.0
0.001495167512080071,0.0
0.9999994082065388,1.0
0.9999972029514745,1.0
0.9999999997355888,1.0
0.9999942367658131,1.0
4.5761043365775385e-05,0.0
0.999999999965854,1.0
7.340437196431772e-05,0.0
0.9999993199047651,1.0
6.032997143140965e-08,0.0
0.999987715209186,1.0
0.9999998321952187,1.0
0.9999392187226502,1.0
1.432858998944732e-05,0.0
4.084704723329205e-05,0.0
0.9998239536671348,1.0
0.9999222679778662,1.0
1.278514338046531e-06,0.0
0.9999937477959516,1.0
0.0006969614481278003,0.0
0.9999999999967621,1.0
2.7170012716873232e-06,0.0
4.812876973151515e-05,0.0
0.20163765381484777,0.0
3.5854241781764533e-06,0.0
6.586979880907926e-07,0.0
1.9487571549619115e-06,0.0
5.496498377857204e-07,0.0
0.0008727268426872601,0.0
0.9999986716463266,1.0
0.0014195157610835166,0.0
0.004021346006097564,0.0
0.9983793820051196,1.0
1.0802201541415273e-05,0.0
3.677611668877507e-05,0.0
0.9999998540901771,1.0
3.068136042250468e-06,0.0
0.999992696763924,1.0
2.7819686337152915e-05,0.0
0.9999986303485585,1.0
2.9855779585293305e-06,0.0
3.4827411864013253e-06,0.0
2.1328058357476364e-06,0.0
0.0037335819762821833,0.0
2.1251627176943668e-08,0.0
0.9999995297917703,1.0
0.08544163279566368,0.0
2.6819631171362815e-06,0.0
0.99999888808413,1.0
0.9996305957471381,1.0
0.9997150932895918,1.0
0.026113516476386912,0.0
0.9999999365288434,1.0
0.9999999999967364,1.0
0.9999654115042996,1.0
0.9999957991301242,1.0
0.9999999663385363,1.0
