y_pred_proba,y_test
2.34115265485041e-13,0.0
0.9992334417788301,1.0
0.9999852448697726,1.0
1.8339782919129262e-12,0.0
0.9999856935561424,1.0
4.465572007220338e-10,0.0
3.2725268296233365e-08,0.0
2.689803552367421e-07,0.0
4.378156752195017e-14,0.0
0.9999114207695946,1.0
0.9999390301380635,1.0
3.040258852257983e-16,0.0
7.972217793466506e-09,0.0
0.9998194779652114,1.0
0.9999951915121871,1.0
0.9999726861642331,1.0
0.9999997953554142,1.0
0.9995606790349661,1.0
1.065437583070547e-11,0.0
2.1558177576502026e-10,0.0
0.9996418408189618,1.0
0.9999980824041579,1.0
1.375919560062207e-13,0.0
4.446918255919278e-16,0.0
0.9999999381709398,1.0
0.9990262739379588,1.0
0.9996620348667337,1.0
0.9998567395197194,1.0
2.8745356346624855e-11,0.0
2.9173288517971345e-12,0.0
4.050846057155215e-14,0.0
0.999999968469159,1.0
0.857338470207185,0.0
0.9999996713561778,1.0
0.9996089765504249,1.0
4.182767018565181e-10,0.0
0.999997789407836,1.0
0.999992632731649,1.0
0.9999999279092485,1.0
0.9999996927074583,1.0
0.9999475630550012,1.0
0.999959205781317,1.0
0.0002447891831100324,0.0
0.9999979629840093,1.0
1.8903858648124765e-14,0.0
0.9999968891694886,1.0
5.1777466536480994e-11,0.0
0.9999976001210491,1.0
0.999999645210366,1.0
0.9999979646930367,1.0
0.9997087286216101,1.0
0.9999998428997368,1.0
3.993935379291731e-14,0.0
5.038325682965584e-08,0.0
1.7207874803053245e-11,0.0
6.946017906593727e-09,0.0
1.0499004454001459e-10,0.0
0.9999975155694927,1.0
0.000617001358161681,0.0
3.256005638910732e-15,0.0
0.998087307048825,1.0
0.9999815195929386,1.0
2.161199901930807e-12,0.0
0.9813145304668938,1.0
0.9999170955395776,1.0
1.4979881747469543e-10,0.0
8.791487755397676e-11,0.0
4.026852801263131e-07,0.0
0.9999996159863421,1.0
0.9613482193225784,1.0
7.873418566660659e-14,0.0
5.873066585830716e-13,0.0
3.20407234040095e-06,0.0
0.9999897802211332,1.0
0.9999998898735317,1.0
0.9999315781635827,1.0
0.9999502504702815,1.0
2.71654623179637e-16,0.0
0.9999228202300867,1.0
0.999984036480208,1.0
1.2395114111492982e-13,0.0
1.3806274714818742e-11,0.0
5.643324021841983e-07,0.0
0.9998535690437439,1.0
0.9999880448374714,1.0
2.9541059137325656e-11,0.0
0.9998853272962541,1.0
2.1736674148059755e-15,0.0
0.9997955263195617,1.0
5.1541407338881725e-12,0.0
8.090719158051288e-09,0.0
0.9999844887236293,1.0
1.6958303325915406e-13,0.0
1.1180930202802123e-13,0.0
0.9932077417900464,1.0
9.743300564292203e-05,0.0
0.9999989791895241,1.0
0.9999958694035984,1.0
5.681041464790345e-13,0.0
0.9996187660985875,1.0
0.999894710117509,1.0
0.9998869833520219,1.0
0.9999993893228379,1.0
1.2395036350604533e-17,0.0
0.9999899940557863,1.0
4.653443600285274e-06,0.0
1.8986123651540525e-12,0.0
6.1432226162452695e-09,0.0
0.9999795779025384,1.0
7.75417264697414e-12,0.0
0.9997934104525724,1.0
0.9998785134844244,1.0
0.9998154129629275,1.0
1.4746000176641042e-08,0.0
4.213155027564173e-14,0.0
6.076663912469587e-11,0.0
0.00015641209831813557,0.0
1.8070402935867087e-12,0.0
0.9999136056620009,1.0
6.713803927984894e-09,0.0
2.3850112044506207e-12,0.0
0.999989963401539,1.0
0.9999978184577937,1.0
2.409583257701979e-15,0.0
1.8383626475008795e-07,0.0
4.908384761716717e-12,0.0
2.474139096044656e-07,0.0
0.9999803661146395,1.0
6.398861229487709e-12,0.0
7.496741155203199e-10,0.0
2.1188062192234653e-14,0.0
0.9998404316872649,1.0
0.9999699663603121,1.0
3.174484866199522e-16,0.0
2.851986681406331e-16,0.0
0.999843148300945,1.0
0.9983814623574558,1.0
4.578063892505846e-12,0.0
0.9990549386756837,1.0
1.8617444081319016e-07,0.0
0.999991311535281,1.0
0.9999462004391282,1.0
0.9999995774768025,1.0
0.9999335406951261,1.0
1.2196905147504217e-09,0.0
0.9999992501278103,1.0
4.0184674353715167e-07,0.0
0.999976981374841,1.0
9.845195637442871e-17,0.0
0.9993595333375249,1.0
0.9999840452547032,1.0
0.9998704688474219,1.0
4.0743705777802194e-09,0.0
1.2568530872375637e-09,0.0
0.9998305031265248,1.0
0.9997826641767326,1.0
2.0758565730238746e-14,0.0
0.9999436388086163,1.0
5.767010670607211e-12,0.0
0.9999999223634749,1.0
3.2968630894656166e-13,0.0
1.5119119340593383e-09,0.0
3.5186917672693846e-07,0.0
2.364631205364116e-10,0.0
3.1363762133160322e-15,0.0
1.583865737737722e-14,0.0
3.000140956116864e-12,0.0
3.750527651550247e-09,0.0
0.9999778286521178,1.0
1.059204020347797e-10,0.0
3.5379048955173224e-09,0.0
0.9992598960578751,1.0
3.7440524995208506e-11,0.0
5.813596974115156e-11,0.0
0.9999671309392613,1.0
8.92196407495472e-11,0.0
0.999873550928932,1.0
3.6368900845561736e-06,0.0
0.9998722937184688,1.0
1.9875195202197944e-11,0.0
3.5665628836589674e-13,0.0
1.3072545286367413e-14,0.0
2.5174215543839213e-05,0.0
4.259144923904084e-17,0.0
0.9999276957727187,1.0
0.0006223555391842797,0.0
1.2382575899882793e-12,0.0
0.999976760396512,1.0
0.9992797714292041,1.0
0.9994899300721621,1.0
1.9841656791640384e-05,0.0
0.9999617064302095,1.0
0.9999998091078958,1.0
0.9995607223453294,1.0
0.9998883307495072,1.0
0.9999784117092827,1.0
7.237966335375583e-09,0.0
0.9999994502626501,1.0
0.9996787491380924,1.0
0.9999995105440062,1.0
0.9999980724237134,1.0
0.9992980817900552,1.0
2.485550677490386e-10,0.0
0.9999971019482048,1.0
0.998983137609051,1.0
0.9999983705451672,1.0
0.9999700768894038,1.0
1.437271315523338e-09,0.0
2.9680708912310154e-11,0.0
0.9999759312764279,1.0
0.9995052296690827,1.0
0.9999885014127617,1.0
2.3131564006436933e-13,0.0
1.1096977306102839e-10,0.0
2.352352774917912e-19,0.0
0.9996949642915796,1.0
0.9999993824470723,1.0
0.9928680045807997,1.0
0.9999999278694783,1.0
2.0777470943885255e-15,0.0
2.0148598901656934e-14,0.0
0.9999910674562345,1.0
0.9998045665468109,1.0
3.6796541281460063e-13,0.0
6.162495636592575e-15,0.0
0.9999808449380949,1.0
0.9999820290571653,1.0
0.999993798257585,1.0
2.899045270132568e-16,0.0
